"featureID","mz","retention_time","4132_1A_80MeOH_NdCL3.mzML","4132_2A_80MeOH_NdCL3.mzML","4132_3A_80MeOH_NdCL3.mzML","4132_4A_80MeOH_NdCL3.mzML","4132_S1_1D_80MeOH.mzML","4132_S2_2D_80MeOH.mzML","4132_S3_3D_80MeOH.mzML","4132_WT_S10_1D_80MeOH.mzML","4132_WT_S11_2D_80MeOH.mzML","4132_WT_S12_3D_80MeOH.mzML","4133_1A_80MeOH_NdCl3.mzML","4133_2A_80MeOH_NdCl3.mzML","4133_3A_80MeOH_NdCl3_.mzML","4133_4A_80MeOH_NdCl3_.mzML","4133_S4_1D_80MeOH.mzML","4133_S5_2D_80MeOH.mzML","4133_S6_3D_80MeOH.mzML","4133_WT_S13_1D_80MeOH.mzML","4133_WT_S14_2D_80MeOH.mzML","4133_WT_S15_3D_80MeOH.mzML","4134_1A_80MeOH_Nd2O3.mzML","4134_1A_80MeOH_NdCl3.mzML","4134_2A_80MeOH_Nd2O3.mzML","4134_2A_80MeOH_NdCl3.mzML","4134_3A_80MeOH_Nd2O3.mzML","4134_3A_80MeOH_NdCl3.mzML","4134_4A_80MeOH_Nd2O3.mzML","4134_4A_80MeOH_NdCl3.mzML","4135_1A_80MeOH_Nd2O3.mzML","4135_1B_80MeOH.mzML","4135_2A_80MeOH_Nd2O3.mzML","4135_2B_80MeOH.mzML","4135_3A_80MeOH_Nd2O3.mzML","4135_3B_80MeOH.mzML","4135_4A_80MeOH_Nd2O3.mzML","4135_4B_80MeOH.mzML","4136_1A_80MeOH_Nd2O3_dil.mzML","4136_1C_80MeOH.mzML","4136_2A_80MeOH_Nd2O3_dil.mzML","4136_2C_80MeOH.mzML","4136_3A_80MeOH_Nd2O3_dil.mzML","4136_3C_80MeOH.mzML","4136_4A_80MeOH_Nd2O3_dil.mzML","4136_4C_80MeOH.mzML","4137_1E_80.mzML","4137_2E_80.mzML","4137_3E_80.mzML","4137_4E_80.mzML","4138_1B_80MeOH.mzML","4138_1E_80.mzML","4138_2B_80MeOH.mzML","4138_2E_80.mzML","4138_3B_80MeOH.mzML","4138_3E_80.mzML","4138_4B_80MeOH.mzML","4138_4E_80.mzML","4138_S16_1D_80MeOH_dil.mzML","4138_S18_3D_80MeOH_dil.mzML","4138_S7_1D_80MeOH_dil.mzML","4138_S8_2D_80MeOH_dil.mzML","5051_pellet_80_1.mzML","5051_pellet_80_2.mzML","5051_pellet_80_3.mzML","5051_pellet_80_4.mzML","5051_super_80_1.mzML","5051_super_80_2.mzML","5051_super_80_3.mzML","5051_super_80_4.mzML","mxaF_1B_80MeOH.mzML","mxaF_2B_80MeOH.mzML","mxaF_3B_80MeOH.mzML","mxaF_4B_80MeOH.mzML"
17670,423.322,5.495,21376.727,21649.791,40147.195,4842.0312,29918.14,7956.631,34851.965,125213.81,68749.91,95572.41,18438.598,147531.62,62318.453,45773.484,34291.082,23676.918,40003.246,234388.69,151612.64,55254.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24146.98,77486.805,111092.79,8198.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56457.133,0,85997.52
17615,533.258,5.497,0,0,0,0,4950.5737,1214.5728,3537.5474,0,0,0,0,0,0,0,0,8160.2334,13608.756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17657,487.254,5.497,32234.086,6379.801,38847.766,5189.3784,55148.863,8865.113,141825.16,44326.266,6145.746,59851.062,6976.5723,27716.742,25551.494,27903.646,186779.84,301593.44,187282.42,66579.25,49622.977,133056.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54147.01,84104.66,13371.667,0,0,0,0,0,13068.458,0,0,0,0,0,0,0,0,0,0,6461.2725,2305.541,4253.6123,3495.6958,14744.174,14243.157,11044.429,22053.117
17685,358.259,5.498,1814.1348,0,1189.5342,3606.9766,5653.507,3815.9868,6719.9014,1320.8147,0,1249.6553,12888.327,0,9299.844,8368.813,13733.672,18382.396,4884.814,3804.62,0,4177.9653,0,0,0,0,0,0,0,0,0,2634.9817,0,5465.8213,0,1219.6692,0,2703.0073,0,8356.236,0,3216.4775,0,0,0,1343.8008,0,2592.271,5972.2744,0,0,0,1420.5271,0,0,22901.018,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.0363,3337.9937,0,0,2525.2026
17594,1172.622,5.5,0,0,0,0,3503.784,0,3541.7686,0,0,0,0,0,0,0,1461.5212,1509.6201,1408.8947,0,0,0,0,0,0,0,0,0,0,0,0,1057.6562,0,1459.6884,0,2147.683,0,2273.9429,0,1361072.9,0,231876.77,0,95243.01,0,43607.22,0,0,0,0,0,0,0,0,0,1788.7083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17678,228.16,5.501,3521.068,8992.915,1365.894,8339.138,515915.9,530626.4,440215.5,248874.4,184733.4,55571.508,5885.3076,0,7020.773,5555.4194,625300.94,900558.25,821013.1,256392.73,0,0,191774.11,874.8629,43519.047,0,48753.824,148970.66,111427.445,55383.434,120646.64,98274.734,0,119664.38,126865.44,260015.2,41166.5,256512.55,3149.3325,507899.2,9569.575,337637.47,16628.457,178348.42,12091.087,304774.34,0,9096.281,12852.363,0,506501.88,5556.0293,402352.47,0,280804.22,58477.152,390694.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178879.83,0,318262.5
17640,615.404,5.501,0,0,0,0,2578.3438,0,0,0,0,0,0,0,0,0,0,0,15576.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217.9009,0,0,0,0,1531.9321,0,1797.9417,0,0,0,0,0,0,0,0,0,0,0
17668,472.291,5.507,0,2883.8535,2895.2915,0,46319.73,8471.529,0,2764.832,0,1148.6909,0,1248.6448,0,1205.8638,28331.809,27273.73,23479.018,15146.512,14589.111,11090.755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2051.9275,46834.156,72911.445,5781.1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13446.82,9361.66,11266.695,9218.921
17675,367.21,5.508,56519.59,23233.207,55691.312,20313.791,20629.889,6384.573,22217.527,70185.195,27019.133,52880.26,25530.33,42672.21,47197.99,36938.4,11568.32,19647.654,15718.326,187704.1,34146.44,79504.125,1027.3027,1442.0669,0,2838.8074,0,1540.2346,2614.3662,2951.785,2221.99,1860.234,1024.8591,4681.1523,2690.6035,4782.5737,2091.3975,6754.6724,0,12411.636,0,1749.0325,0,18122.83,0,5673.549,22455.76,210641.92,300578.7,46439.008,12141.121,0,13886.817,0,5530.5938,21697.045,9948.505,0,0,0,0,0,0,1266.56,1364.0977,1379.8477,14797.964,0,10535.24,17741.33,117803.73,87063.32,163088.83,82651.336
17612,782.082,5.508,0,0,0,0,3268.5676,1350.26,0,0,0,0,0,0,0,0,0,0,2195.7158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567505.25,0,98148.66,0,33651.79,0,6557.9297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17619,499.288,5.508,176650.25,123399.5,187247.52,67956.88,75572.375,65267.688,98415.84,136531.92,88299.17,132180.16,80862.03,210022.77,147209.67,106329.98,101212.83,142203.17,101445.266,136361.33,34432.508,205024.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39442.86,278042.94,460775.25,63133.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55096.566,1271.1709,30629.438,73103.664,125600.336,81190.06,109665.12,118688.28
17695,298.165,5.509,0,1453.763,11885.393,0,0,0,0,0,0,95756.07,18463.348,3221.0142,6559.334,22074.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52779.652,11841.607,22471.646,11320.653,0,0,0,1293.9329
17701,475.29,5.509,111840.01,46764.945,129374.445,30558.227,31681.605,14903.77,48060.516,99598.26,43674.32,104400.66,57713.027,123019.336,141461.16,111822.65,57003.594,74085.77,52506.633,108796.875,119648.25,124062.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16078.824,278841,405855.2,52662.508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36808.484,8361.049,37587.773,52596.094,147864.19,143590.83,78844.36,150212.77
17665,497.272,5.51,1120753.6,676735.75,999838,569716.1,375446.16,266335.97,284631.56,705431.9,483482.7,711384.6,581947.94,901310.56,922536.94,638652.75,331175.78,337976.16,283693.3,826476.6,0,914598.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426214.44,1622717.5,2255412,740028.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322586.3,66396.586,273287.6,597467.9,1453018.2,1313824.1,2102428.2,1223438
17647,528.302,5.514,0,0,0,0,11922.46,5492.6846,5170.057,0,0,0,0,0,0,0,0,12680.965,24142.844,0,6098.246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17751,490.301,5.514,68109.016,50103.85,57772.016,29410.8,15347.485,0,13626.047,35197.664,26152.615,32816.504,56067.63,49557.266,56869.895,57949.258,11435.725,7057.214,7823.882,54348.562,92633.77,41885.496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7195.7905,65932.266,103648.03,14957.308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121244.42,12055.719,40468.832,56764.062,68232.67,122014.54,39965.965,40338.44
17697,485.274,5.514,14521.269,12118.196,17103.426,5207.291,90565.164,114984.05,190846.44,16182.858,9752.666,13636.37,18891.24,3244.5493,14831.344,18633.045,90933.21,220114.38,181947.31,31752.832,19646.16,16034.556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1490.99,39120.51,47595.46,7940.786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35491.89,4229.997,19970.154,37812.977,49410.93,38220.617,38009.51,48924.62
17694,585.349,5.514,0,0,0,0,24002.625,3880.8093,11929.21,0,0,0,0,0,0,0,5333.284,26452.926,44119.734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17652,265.141,5.515,49439.312,65910.92,88335.11,44396.793,52971.48,32890.184,36335.43,36048.332,60365.54,72667.7,68233.43,23770.008,57609.797,76339.03,32386.182,33011.47,44263.117,26733.508,19754.008,9587.977,0,0,0,0,0,0,0,0,0,0,0,0,0,1375.2991,0,1322.8135,0,4198.254,0,0,0,0,0,0,13556.815,70513.81,80704.734,33286.055,11595.47,0,0,0,0,8935.765,1236.6359,0,0,0,0,0,0,0,0,0,128268.06,81829.04,132107.58,46176.5,11623.969,10792.6,25286.074,21047.531
17710,396.236,5.517,0,0,0,0,9510.259,2574.315,13446.898,0,0,0,0,0,0,0,11092.916,12929.976,7375.579,0,0,1334.9777,0,0,0,0,0,0,0,0,0,26051.354,0,44380.566,0,30965.188,0,40801.457,0,100366.36,0,43676.004,0,22409.814,0,46606.4,0,1957.0471,1651.2333,0,5568.7495,0,18564.812,1028.0835,28411.14,29974.781,32436.076,2196.8076,0,0,0,0,0,0,0,0,0,0,0,0,1734.3203,0,0,0
17666,472.267,5.517,7277.1025,6276.9844,8600.594,12233.317,37374.25,18660.654,32099.66,1436.1072,2800.6755,4364.2563,16810.27,2065.552,8936.4375,9031.567,23792.02,44505.547,38181.066,8702.223,0,5313.4297,14899.791,2051.2656,11165.559,10910.998,11535.754,2585.3506,10286.499,10704.549,7613.541,4133.4644,13171.165,4672.326,4980.0254,5372.7905,4961.9673,4510.75,0,18331.793,1398.7303,4354.3687,724.02966,2960.1,2093.2617,5679.1094,0,9648.793,15427.959,2835.8215,1293.1018,1856.0845,5310.4966,3845.2976,1591.7561,52203.08,1818.8098,3553.045,0,0,0,0,0,0,0,0,8479.566,4134.3896,11386.998,12431.593,14386.982,10173.978,7006.1606,6788.426
17717,513.247,5.517,48296.535,31477.133,44270.88,23031.197,3813.3726,2821.067,6051.058,40904.613,26012.854,36263.01,17705.113,46763.703,44483.82,29893.102,4266.3125,1227.4396,4681.2563,27469.18,57498.945,38846.895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13854.07,69125.66,96190.695,30569.219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6188.882,2858.363,9665.588,18495.426,59127.383,61149.14,98599,56285.46
17676,691.353,5.519,0,0,0,0,16515.633,1374.5579,11327.915,0,0,1611.6859,0,0,0,0,7323.885,27314.506,50260.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17663,686.396,5.519,0,0,0,0,33109.598,7241.397,24145.824,0,0,0,0,0,0,0,17578.533,91819.86,122530.24,0,0,2059.0247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17708,300.253,5.522,16547.564,11626.99,19827.725,21907.89,83540.31,36736.71,65860.26,8540.988,6348.1377,10870.444,30699.45,14197.375,21847.371,16420.652,47303.86,76023.35,79745.414,17558.234,31600.912,14544.732,31747.434,10093.747,20598.238,18074.543,25052.627,8021.498,21530.264,25395.168,18247.523,10342.654,28552.812,11565.972,11158.917,12931.78,11573.177,10646.873,4408.004,33355.44,5992.575,9887.695,3414.7979,5761.8594,5078.197,11747.694,1627.4736,15689.703,27491.783,7103.683,7685.4424,8141.782,21003.264,9386.904,4284.6436,105813.305,6045.158,8928.922,728.85815,0,0,0,0,0,0,0,16494.332,9207.092,22269.379,25012.777,35801.766,13944.062,32150.21,28758.182
17713,470.275,5.523,4342.5894,0,0,0,424008.28,189851.47,399034.75,1299.5142,0,0,0,0,0,2556.7808,367532.3,483463.22,539882.1,22434.174,14748.053,40331.406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2667.959,5147.364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86486.45,59689.7,48452.21,71494.02
17703,356.243,5.524,1492.4651,0,0,1317.4924,27811.695,4943.2056,25314.096,0,0,0,3693.9897,0,0,1197.4546,20262.44,30323.758,32903.605,4137.273,1275.6395,2412.609,0,0,0,0,0,0,0,0,0,11333.428,0,17008.43,0,13806.135,0,19063.057,0,19569.615,0,17325.127,0,9383.071,0,16216.801,0,6840.3457,0,0,8398.665,8848.706,12300.017,9879.31,4875.91,129358.2,10887.923,4285.925,0,0,0,0,0,0,0,0,1535.7573,0,4330.71,2647.6228,12626.349,3595.5059,5887.57,13875.859
17709,295.153,5.526,70073.17,45329.13,86766.06,25576.453,102697.26,18692.086,81500.83,47120.293,28306.52,98534.74,47284.395,63127.43,81176.66,58941.02,64937.76,123421.53,78498.375,102603.67,112533.45,115208.56,0,0,0,0,0,0,0,0,0,0,0,1287.8677,0,2474.8147,0,0,0,1496.6656,0,0,0,0,0,0,9288.541,94352.44,116742.195,36209.28,0,0,7750.682,0,1358.8663,31826.377,2803.1013,0,0,0,0,0,0,1678.2659,0,1257.3545,70751.55,44539.297,61652.76,14147.947,77260.6,125505.44,23036.656,115789.03
17704,362.18,5.526,16117.016,11787.661,19447.63,34401.543,1335.5757,1509.7208,0,7633.1914,9891.079,14406.978,39869.43,15935.208,33472.02,25617.236,0,0,0,3965.6992,3970.3013,0,0,0,0,3668.1707,0,12790.435,0,44416.023,0,7575.3325,0,7958.9087,0,10083.745,6168.287,8266.979,0,0,0,4764.41,0,14811.523,0,4230.207,0,3091.129,5562.0977,0,4534.8613,0,6012.136,0,10147.926,0,11470.04,0,0,0,0,0,0,0,0,0,0,0,0,0,7964.4385,6294.177,5775.665,2099.788
17687,525.267,5.532,14129.596,17336.098,27596.047,10233.283,25502.414,13829.916,20455.2,15874.42,6521.5586,15524.394,34968.023,0,26127.355,43693.04,19202.146,12732.5625,12812.068,26861.668,56256.652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2776.4094,23353.852,20595.203,9554.628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65853.49,5237.669,37446.227,51540.848,80376.31,78258.32,25756.709,71681.38
17714,485.237,5.534,19819.297,14084.303,108525.99,12544.655,231333.55,53809.19,116617.734,27259.576,42346.293,77308.65,67457.04,77391.55,72513.625,85921.81,131587.7,90175.62,193165.11,45579.777,58169.793,54003.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4926.8247,57839.72,74624.5,20903.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16116.48,0,9486.594,11668.58,231850.62,193208.12,122166.16,201869.95
17706,213.149,5.534,52401.445,32005.627,50241.742,42090.957,177857.8,116677.195,154608.47,61709.367,51460.19,72367.72,58395.297,44882.934,48879.52,47040.688,168429.8,199048.14,136305.48,52553.09,38118.36,18960.752,0,0,0,0,0,0,0,0,0,4381.9126,0,9397.802,0,3955.9502,0,7536.6094,0,11198.456,0,4703.6743,0,3944.6533,0,4646.411,3771.192,46566.31,64252.715,10670.25,0,5285.237,5886.8506,5020.1763,1296.6448,37346.375,0,2496.5361,0,0,0,0,0,0,0,0,24995.453,8900.961,34100.91,65264.777,57485.85,30812.164,39226.1,59775.7
17815,527.246,5.535,27952.68,27544.344,35561.652,25135.695,61451.914,33817.414,46522.266,100813.125,62515.76,79506.46,39716.918,131385.25,45676.406,55110.707,67816.84,48209.406,31302.479,202643.3,585947,51404.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27916.719,16191.104,19653.486,95395.695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25218.47,0,2644.9902,3405.1904,89471.96,82183.875,53538.44,81307.6
17777,772.224,5.535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1551.3873,0,0,0,0,0,0,38607.023,0,8161.665,0,2879.353,0,0,0,0,0,0,0,1784.8862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1547.4396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17980,297.169,5.536,65836.94,37595.34,84483.266,7454.2705,76135.29,85767.02,72861.47,81165.66,34753.24,83008.3,37517.613,53703.91,53084.848,72189.75,128487.375,199745.34,126483.53,158745.8,89333.23,176012.11,0,0,0,0,0,0,0,1552.2512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3756.1965,77933.52,139468.72,32373.63,0,0,0,0,0,5040.594,0,0,0,0,0,0,1657.5981,6703.6924,4679.377,5278.94,13257.081,9921.092,17853.76,32661.12,17142.86,12169.78,38941.35,24509.879
17783,277.105,5.537,0,0,0,0,0,0,0,0,0,0,4779.0923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246470.42,57272.258,55826.66,9583.886,0,0,0,0
17747,607.331,5.538,0,0,0,0,92015.94,17767.668,47159.234,0,0,0,0,0,0,0,27189.889,96596.16,161841.61,0,31584.264,1759.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17771,1109.541,5.54,9536.757,33446.64,9588.406,13222.781,0,0,0,1776.1516,8932.154,6662.0615,16074.01,16149.841,8689.502,38285.098,0,0,0,9198.989,15838.034,3195.4094,0,0,0,0,0,1820.2963,0,1526.4431,0,25587.723,0,19489.82,0,18824.887,0,14098.395,0,0,0,1684.4241,0,7060.9336,0,0,0,0,0,0,22573.676,0,24325.031,0,20271.357,7075.338,30240.387,0,0,0,0,0,0,0,0,0,0,0,0,0,3981.387,3865.3633,1332.4264,3006.8198
17750,360.184,5.541,452371.16,418357.84,538679.1,1028871.7,1577.1318,0,0,269614.7,314300.34,424379.1,1134032.2,481915.8,822058.8,720514.94,0,0,0,140057.25,191195.69,28195.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11477.721,79877.28,122348.51,16336.686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11864.722,7817.8857,8926.228,14790.207,164830.72,151640.4,149496.61,98582.12
17729,602.375,5.544,0,0,0,0,345601.38,108267.28,198342.38,0,0,0,0,0,0,0,117471.25,391279.72,682486.75,1216.4941,175704.8,17256.219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,933.23755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17845,290.134,5.545,0,0,0,0,12828.508,16412.684,13649.848,7535.3975,9666.385,0,0,0,0,0,7086.785,2536.379,3936.883,9365.705,0,0,21058.912,0,11949.49,19640.861,867.86646,29812.799,11690.201,29190.17,9399.222,9462.473,16774.908,10693.649,12649.734,0,3283.8384,5531.449,0,0,0,16930.229,0,18648.043,0,24087.385,0,0,0,0,0,0,0,0,2363.623,0,30025.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4797.084
17806,577.284,5.546,0,0,0,0,6878.9014,0,1338.1774,0,0,0,0,0,0,0,0,5689.409,17820.473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17741,1094.067,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,2202.6714,0,0,0,0,1310.3168,0,0,711.9957,0,0,0,1381.7115,0,1348.2509,0,0,0,1913.2068,0,1306.2129,0,0,0,143025.25,0,1536.1821,0,3120.7588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1811.6688,1817.0499,0
17772,339.178,5.553,17777.234,17515.578,15398.036,23602.496,129075.484,99357.016,126942.38,10078.498,13000.83,10844.812,19194.434,17491.992,19634.79,20214.576,115541.94,146329.83,137925.88,9980.772,4364.7217,13125.608,0,0,0,0,0,0,0,0,0,108270.266,0,138847,0,135560.78,0,130577.25,0,288083.72,0,100670.72,0,79018.89,0,119401.93,1416.2573,15438.315,34754.223,4239.425,26460.113,39764.348,182728.77,45871.684,53221.984,440437.75,64657.082,32012.559,0,0,0,0,0,0,0,0,5485.165,0,12469.946,11676.243,100227.06,64240.668,89769.2,61858.73
17936,497.272,5.553,276468.88,230621.98,266642.72,156685.72,223105.25,157945.23,151873.19,832041,0,0,155065.9,746818.3,0,293281.78,247242.33,0,66286.125,0,1347828.4,910223.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338379.8,889506.25,1980133.2,564087.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145773.97,12579.701,89202.2,119967.3,830259.9,802361.25,1093542.5,736949.25
17808,735.378,5.556,0,0,0,0,8111.105,0,2911.087,0,0,0,0,0,0,0,3035.4404,13273.52,34903.977,0,0,0,0,0,0,0,0,0,0,3230.1758,0,0,0,0,0,0,0,0,0,0,0,1147.8486,0,1296.8037,0,0,0,0,0,1889.9443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17797,572.328,5.557,0,0,0,0,14011.796,4621.3086,9025.4795,0,0,0,0,0,0,0,1253.4331,24978.414,31996.271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17852,443.221,5.558,3145.376,0,9990.399,1604.4128,0,0,0,0,0,3237.5737,8480.407,1593.7705,3555.1174,1886.3967,0,0,0,0,3446.4956,5170.373,37696.51,35084.305,29119.186,32716.248,15760.602,24149.172,18765.244,43983.098,12791.033,12549.157,20276.988,14871.001,29640.2,21182.094,9596.719,12979.849,0,10434.319,0,16407.947,0,16494.77,0,6333.1084,7173.295,34958.47,32355.508,24390.004,14812.837,2048.467,6466.521,1332.061,31402.594,157374,5607.2524,13432.596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6248.129,0
17829,695.102,5.558,0,0,0,0,1327.8582,1212.3936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3307.1729,0,14095.229,0,2662.084,0,1616.965,0,860.0606,0,1209.1545,0,966.5762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381.0251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231.0178,0,0
17707,365.196,5.559,39480.805,55663.64,40552.26,58898.273,20090.814,0,3963.749,37950.508,20881.418,51878.594,95321.1,53863.71,122268.305,45385.25,9350.955,10720.706,13488.797,0,0,21584.854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2518.786,0,0,10276.324,23096.426,94575.89,28156.04,0,0,0,0,0,11038.854,0,0,0,0,0,0,0,0,0,0,22634.822,1312.5226,10249.822,26513.562,118359.13,86286.01,83078.56,91233.16
17795,362.254,5.559,3178.908,2798.005,3385.1958,5525.798,7675.6523,13010.536,8131.1377,0,1491.5693,1473.5879,7641.7373,0,3780.4863,3697.3257,23960.176,13631.035,9779.899,0,0,0,0,0,0,0,0,0,0,0,0,8886.406,0,13900.622,0,9819.771,0,5141.2793,0,26696.314,0,15986.197,0,4293.0386,0,10877.342,0,2279.148,2500.6086,0,1322.8357,5717.9907,12029.225,6688.048,0,26655.89,2976.6753,3247.742,0,0,0,0,0,0,0,0,1212.913,0,0,1580.9233,7092.5557,6819.598,5773.1387,5189.7876
17788,465.203,5.56,1647.0189,1201.9244,0,3483.8682,0,0,0,0,0,0,1542.0083,0,0,0,0,0,0,0,6415.2217,10034.293,419350,389966.66,329871.38,446558.38,179146.86,381716.78,292396.94,529105.9,229357.81,154320.36,263513.2,165816.94,423735.25,245878.05,156810.75,165446.73,14991.295,195398.89,14186.588,161858.61,9954.858,200867.52,5142.7383,81638.6,19606.467,47858.16,36760.35,66674.93,157779,16261.833,66467.09,15910.47,416705.12,711741.5,78411.02,78781.88,0,0,0,0,0,0,0,0,0,0,0,0,1227.2561,0,21767.727,0
17724,324.216,5.56,0,0,0,0,1176.04,0,0,0,0,0,0,0,0,0,0,0,0,1586.2128,0,1330.335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15389.536,0,0,0,0,0,0,0,0,0,0,0,4178.0923,0,0,0
